#,2021-12-05T00:00:00Z,N0000020,FN20vr,40.742018,-74.178975,50,Newark NJ,G1,Unknown
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000020
# Callsign                 K2MFF
# Grid Square              FN20vr
# Lat, Long, Elv           40.742018,-74.178975,50
# City State               Newark NJ
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  Inverted V
# Frequency Standard       LB GPSDO
# System Info              RasPi3B+, Raspian OS, FLDigi V4.1.13 (N8OBJ Modified)
#
# Beacon Now Decoded       Unknown
#
#######################################
UTC,Freq,Vpk
2021-12-05T00:00:00Z,  3899999.758, 0.001560
2021-12-05T00:00:01Z,  3899999.904, 0.001697
2021-12-05T00:00:02Z,  3900000.151, 0.001881
2021-12-05T00:00:03Z,  3900000.123, 0.002038
2021-12-05T00:00:04Z,  3899999.803, 0.002067
2021-12-05T00:00:05Z,  3900000.136, 0.001952
2021-12-05T00:00:06Z,  3900000.158, 0.002157
2021-12-05T00:00:07Z,  3900000.083, 0.002491
2021-12-05T00:00:08Z,  3900000.318, 0.002610
2021-12-05T00:00:09Z,  3899999.972, 0.003100
2021-12-05T00:00:10Z,  3899999.988, 0.003080
2021-12-05T00:00:11Z,  3900000.002, 0.003150
2021-12-05T00:00:12Z,  3900000.005, 0.003471
2021-12-05T00:00:13Z,  3899999.953, 0.003342
2021-12-05T00:00:15Z,  3899999.975, 0.003425
2021-12-05T00:00:16Z,  3899999.957, 0.003275
2021-12-05T00:00:17Z,  3899999.939, 0.003221
2021-12-05T00:00:18Z,  3899999.946, 0.003310
2021-12-05T00:00:19Z,  3899999.919, 0.003217
2021-12-05T00:00:20Z,  3899999.902, 0.002827
2021-12-05T00:00:21Z,  3899999.930, 0.002584
2021-12-05T00:00:22Z,  3899999.949, 0.002188
2021-12-05T00:00:23Z,  3900000.198, 0.001928
2021-12-05T00:00:24Z,  3900000.437, 0.001751
2021-12-05T00:00:25Z,  3900000.400, 0.001953
2021-12-05T00:00:26Z,  3900000.436, 0.002520
2021-12-05T00:00:27Z,  3900000.165, 0.003171
2021-12-05T00:00:28Z,  3899999.999, 0.003917
2021-12-05T00:00:29Z,  3899999.933, 0.003920
2021-12-05T00:00:30Z,  3899999.949, 0.003933
2021-12-05T00:00:31Z,  3899999.917, 0.003467
2021-12-05T00:00:32Z,  3899999.925, 0.002851
2021-12-05T00:00:33Z,  3899999.866, 0.002474
2021-12-05T00:00:34Z,  3899999.701, 0.001817
2021-12-05T00:00:35Z,  3899999.705, 0.001630
2021-12-05T00:00:36Z,  3899999.676, 0.001763
2021-12-05T00:00:37Z,  3899999.860, 0.001750
2021-12-05T00:00:38Z,  3899999.970, 0.001891
2021-12-05T00:00:39Z,  3899999.721, 0.001897
2021-12-05T00:00:40Z,  3899999.674, 0.002071
2021-12-05T00:00:41Z,  3899999.638, 0.002347
2021-12-05T00:00:42Z,  3899999.740, 0.002623
2021-12-05T00:00:43Z,  3900000.014, 0.002910
2021-12-05T00:00:44Z,  3900000.034, 0.002746
2021-12-05T00:00:45Z,  3899999.940, 0.002516
2021-12-05T00:00:46Z,  3899999.961, 0.002520
2021-12-05T00:00:47Z,  3899999.955, 0.002304
2021-12-05T00:00:48Z,  3899999.973, 0.002233
2021-12-05T00:00:49Z,  3899999.957, 0.002670
2021-12-05T00:00:50Z,  3899999.973, 0.002827
2021-12-05T00:00:51Z,  3899999.973, 0.003086
2021-12-05T00:00:52Z,  3899999.990, 0.003563
2021-12-05T00:00:53Z,  3899999.987, 0.004185
2021-12-05T00:00:54Z,  3900000.022, 0.004613
2021-12-05T00:00:55Z,  3900000.007, 0.004904
2021-12-05T00:00:57Z,  3900000.004, 0.004707
2021-12-05T00:00:58Z,  3900000.006, 0.004092
2021-12-05T00:00:59Z,  3899999.968, 0.003368
2021-12-05T00:01:00Z,  3899999.966, 0.002766
2021-12-05T00:01:01Z,  3900000.001, 0.002550
2021-12-05T00:01:02Z,  3900000.202, 0.002095
2021-12-05T00:01:03Z,  3900000.361, 0.002108
2021-12-05T00:01:04Z,  3900000.273, 0.001853
2021-12-05T00:01:05Z,  3900000.436, 0.001621
