#,2021-12-11T00:00:00Z,N0000020,FN20vr,40.742018,-74.178975,50,Newark NJ,G1,Unknown
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000020
# Callsign                 K2MFF
# Grid Square              FN20vr
# Lat, Long, Elv           40.742018,-74.178975,50
# City State               Newark NJ
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  Inverted V
# Frequency Standard       LB GPSDO
# System Info              RasPi3B+, Raspian OS, FLDigi V4.1.13 (N8OBJ Modified)
#
# Beacon Now Decoded       Unknown
#
#######################################
UTC,Freq,Vpk
2021-12-11T00:00:00Z,  3900000.145, 0.001561
2021-12-11T00:00:01Z,  3900000.168, 0.001569
2021-12-11T00:00:02Z,  3900000.119, 0.001878
2021-12-11T00:00:03Z,  3900000.083, 0.001870
2021-12-11T00:00:04Z,  3899999.765, 0.001969
2021-12-11T00:00:05Z,  3899999.798, 0.002016
2021-12-11T00:00:06Z,  3899999.705, 0.001646
2021-12-11T00:00:07Z,  3899999.826, 0.001482
2021-12-11T00:00:08Z,  3899999.945, 0.001305
2021-12-11T00:00:09Z,  3900000.039, 0.001199
2021-12-11T00:00:10Z,  3900000.103, 0.001334
2021-12-11T00:00:11Z,  3899999.788, 0.001263
2021-12-11T00:00:12Z,  3899999.595, 0.001502
2021-12-11T00:00:13Z,  3899999.803, 0.001558
2021-12-11T00:00:14Z,  3900000.128, 0.001539
2021-12-11T00:00:15Z,  3900000.570, 0.001498
2021-12-11T00:00:16Z,  3900000.207, 0.001316
2021-12-11T00:00:17Z,  3899999.819, 0.001193
2021-12-11T00:00:18Z,  3899999.575, 0.001231
2021-12-11T00:00:19Z,  3900000.091, 0.001219
2021-12-11T00:00:20Z,  3900000.185, 0.001230
2021-12-11T00:00:21Z,  3900000.440, 0.001188
2021-12-11T00:00:22Z,  3900000.611, 0.001203
2021-12-11T00:00:23Z,  3900000.113, 0.001333
2021-12-11T00:00:24Z,  3900000.217, 0.001408
2021-12-11T00:00:25Z,  3900000.371, 0.001483
2021-12-11T00:00:26Z,  3900000.118, 0.001472
2021-12-11T00:00:27Z,  3900000.163, 0.001395
2021-12-11T00:00:28Z,  3900000.023, 0.001304
2021-12-11T00:00:29Z,  3899999.676, 0.001312
2021-12-11T00:00:30Z,  3899999.440, 0.001180
2021-12-11T00:00:31Z,  3899999.230, 0.001213
2021-12-11T00:00:32Z,  3899999.474, 0.001194
2021-12-11T00:00:33Z,  3899999.905, 0.001193
2021-12-11T00:00:34Z,  3900000.119, 0.001199
2021-12-11T00:00:35Z,  3900000.216, 0.001175
2021-12-11T00:00:36Z,  3900000.248, 0.001432
2021-12-11T00:00:37Z,  3900000.016, 0.001381
2021-12-11T00:00:38Z,  3899999.719, 0.001591
2021-12-11T00:00:39Z,  3899999.742, 0.001511
2021-12-11T00:00:40Z,  3899999.203, 0.001311
2021-12-11T00:00:41Z,  3899998.882, 0.001347
2021-12-11T00:00:43Z,  3899999.201, 0.001076
2021-12-11T00:00:44Z,  3899999.404, 0.001153
2021-12-11T00:00:45Z,  3899999.510, 0.001145
2021-12-11T00:00:46Z,  3899999.711, 0.001283
2021-12-11T00:00:47Z,  3899999.507, 0.001286
2021-12-11T00:00:48Z,  3899999.500, 0.001319
2021-12-11T00:00:49Z,  3899999.774, 0.001377
2021-12-11T00:00:50Z,  3900000.227, 0.001331
2021-12-11T00:00:51Z,  3900000.277, 0.001466
2021-12-11T00:00:52Z,  3900000.233, 0.001517
