#,2022-07-09T00:00:00Z,N0000020,FN20vr,40.742018,-74.178975,50,Newark NJ,G1,WWV10
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000020
# Callsign                 K2MFF
# Grid Square              FN20vr
# Lat, Long, Elv           40.742018,-74.178975,50
# City State               Newark NJ
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  Inverted V
# Frequency Standard       LB GPSDO
# System Info              RasPi3B+, Raspian OS, FLDigi V4.1.13 (N8OBJ Modified)
#
# Beacon Now Decoded       WWV10
#
#######################################
UTC,Freq,Vpk
2022-07-09T00:00:00Z,  9999999.565, 0.008299
2022-07-09T00:00:01Z,  9999999.694, 0.008199
2022-07-09T00:00:02Z,  9999999.903, 0.008715
2022-07-09T00:00:03Z,  9999999.925, 0.009298
2022-07-09T00:00:04Z,  9999999.993, 0.008788
2022-07-09T00:00:05Z,  9999999.902, 0.007970
2022-07-09T00:00:06Z,  9999999.917, 0.007062
2022-07-09T00:00:07Z, 10000000.035, 0.004936
2022-07-09T00:00:08Z,  9999999.993, 0.004323
2022-07-09T00:00:09Z, 10000000.022, 0.004785
2022-07-09T00:00:10Z,  9999999.965, 0.006433
2022-07-09T00:00:11Z,  9999999.924, 0.009078
2022-07-09T00:00:12Z,  9999999.929, 0.010091
2022-07-09T00:00:13Z,  9999999.996, 0.010320
2022-07-09T00:00:14Z,  9999999.962, 0.011661
2022-07-09T00:00:15Z,  9999999.929, 0.012902
2022-07-09T00:00:16Z,  9999999.965, 0.011787
2022-07-09T00:00:17Z,  9999999.927, 0.011401
2022-07-09T00:00:18Z,  9999999.902, 0.009862
2022-07-09T00:00:19Z,  9999999.971, 0.006812
2022-07-09T00:00:20Z,  9999999.947, 0.007110
2022-07-09T00:00:21Z,  9999999.841, 0.007038
2022-07-09T00:00:22Z,  9999999.756, 0.006323
2022-07-09T00:00:23Z,  9999999.467, 0.008716
2022-07-09T00:00:24Z,  9999999.462, 0.008175
2022-07-09T00:00:25Z,  9999999.568, 0.010070
2022-07-09T00:00:26Z,  9999999.662, 0.010860
2022-07-09T00:00:27Z,  9999999.606, 0.008976
2022-07-09T00:00:28Z,  9999999.700, 0.010596
2022-07-09T00:00:29Z,  9999999.698, 0.009949
2022-07-09T00:00:30Z,  9999999.740, 0.009777
2022-07-09T00:00:31Z,  9999999.834, 0.011754
2022-07-09T00:00:32Z,  9999999.952, 0.010226
2022-07-09T00:00:33Z,  9999999.927, 0.011330
2022-07-09T00:00:34Z,  9999999.900, 0.011412
2022-07-09T00:00:35Z,  9999999.915, 0.009664
2022-07-09T00:00:36Z,  9999999.780, 0.011276
2022-07-09T00:00:37Z,  9999999.803, 0.010832
2022-07-09T00:00:38Z,  9999999.792, 0.012431
2022-07-09T00:00:39Z,  9999999.793, 0.014242
2022-07-09T00:00:40Z,  9999999.794, 0.014102
2022-07-09T00:00:42Z,  9999999.707, 0.014572
2022-07-09T00:00:43Z,  9999999.723, 0.014884
2022-07-09T00:00:44Z,  9999999.762, 0.013821
2022-07-09T00:00:45Z,  9999999.754, 0.011929
2022-07-09T00:00:46Z,  9999999.698, 0.010049
2022-07-09T00:00:47Z,  9999999.683, 0.006965
2022-07-09T00:00:48Z,  9999999.542, 0.005613
2022-07-09T00:00:49Z,  9999999.636, 0.005296
2022-07-09T00:00:50Z,  9999999.758, 0.005267
2022-07-09T00:00:51Z,  9999999.809, 0.009114
2022-07-09T00:00:52Z,  9999999.881, 0.010702
2022-07-09T00:00:53Z,  9999999.892, 0.010569
2022-07-09T00:00:54Z,  9999999.638, 0.009484
2022-07-09T00:00:55Z,  9999999.566, 0.006128
2022-07-09T00:00:56Z,  9999999.315, 0.004742
2022-07-09T00:00:57Z,  9999999.358, 0.005888
2022-07-09T00:00:58Z,  9999999.536, 0.008234
2022-07-09T00:00:59Z,  9999999.648, 0.009244
2022-07-09T00:01:00Z,  9999999.903, 0.010900
2022-07-09T00:01:01Z,  9999999.870, 0.012669
2022-07-09T00:01:02Z,  9999999.809, 0.013381
2022-07-09T00:01:03Z,  9999999.572, 0.012418
2022-07-09T00:01:04Z,  9999999.601, 0.011439
2022-07-09T00:01:05Z,  9999999.601, 0.010300
2022-07-09T00:01:06Z,  9999999.676, 0.009403
2022-07-09T00:01:07Z,  9999999.917, 0.009930
2022-07-09T00:01:08Z,  9999999.929, 0.010547
2022-07-09T00:01:09Z,  9999999.977, 0.009458
2022-07-09T00:01:10Z,  9999999.969, 0.009286
2022-07-09T00:01:11Z,  9999999.900, 0.011284
2022-07-09T00:01:12Z,  9999999.756, 0.013112
2022-07-09T00:01:13Z,  9999999.643, 0.014752
2022-07-09T00:01:14Z,  9999999.462, 0.013658
2022-07-09T00:01:15Z,  9999999.457, 0.012156
2022-07-09T00:01:16Z,  9999999.621, 0.009957
2022-07-09T00:01:17Z,  9999999.687, 0.009121
2022-07-09T00:01:18Z,  9999999.840, 0.012961
2022-07-09T00:01:19Z,  9999999.862, 0.016257
2022-07-09T00:01:20Z,  9999999.860, 0.016905
2022-07-09T00:01:21Z,  9999999.808, 0.018272
2022-07-09T00:01:22Z,  9999999.812, 0.015209
2022-07-09T00:01:24Z,  9999999.817, 0.012194
2022-07-09T00:01:25Z,  9999999.732, 0.010593
2022-07-09T00:01:26Z,  9999999.729, 0.008652
2022-07-09T00:01:27Z,  9999999.773, 0.008180
2022-07-09T00:01:28Z,  9999999.739, 0.008799
2022-07-09T00:01:29Z,  9999999.705, 0.011166
2022-07-09T00:01:30Z,  9999999.602, 0.009951
2022-07-09T00:01:31Z,  9999999.545, 0.010671
2022-07-09T00:01:32Z,  9999999.575, 0.010513
2022-07-09T00:01:33Z,  9999999.475, 0.008598
2022-07-09T00:01:34Z,  9999999.533, 0.011448
2022-07-09T00:01:35Z,  9999999.526, 0.013538
2022-07-09T00:01:36Z,  9999999.448, 0.015416
2022-07-09T00:01:37Z,  9999999.581, 0.017840
2022-07-09T00:01:38Z,  9999999.497, 0.016387
2022-07-09T00:01:39Z,  9999999.490, 0.016590
2022-07-09T00:01:40Z,  9999999.521, 0.014462
2022-07-09T00:01:41Z,  9999999.496, 0.013150
2022-07-09T00:01:42Z,  9999999.523, 0.012860
2022-07-09T00:01:43Z,  9999999.554, 0.010411
2022-07-09T00:01:44Z,  9999999.490, 0.011083
2022-07-09T00:01:45Z,  9999999.525, 0.011631
2022-07-09T00:01:46Z,  9999999.673, 0.011182
2022-07-09T00:01:47Z,  9999999.751, 0.012323
2022-07-09T00:01:48Z,  9999999.857, 0.015743
2022-07-09T00:01:49Z,  9999999.748, 0.014934
2022-07-09T00:01:50Z,  9999999.658, 0.016939
2022-07-09T00:01:51Z,  9999999.730, 0.014457
2022-07-09T00:01:52Z,  9999999.680, 0.011908
2022-07-09T00:01:53Z,  9999999.762, 0.011754
2022-07-09T00:01:54Z,  9999999.604, 0.011966
2022-07-09T00:01:55Z,  9999999.503, 0.013044
2022-07-09T00:01:56Z,  9999999.523, 0.015118
2022-07-09T00:01:57Z,  9999999.452, 0.014328
2022-07-09T00:01:58Z,  9999999.498, 0.014224
2022-07-09T00:01:59Z,  9999999.508, 0.014846
2022-07-09T00:02:00Z,  9999999.529, 0.012968
2022-07-09T00:02:01Z,  9999999.548, 0.014354
2022-07-09T00:02:02Z,  9999999.528, 0.017295
2022-07-09T00:02:03Z,  9999999.522, 0.015159
2022-07-09T00:02:04Z,  9999999.487, 0.018290
2022-07-09T00:02:05Z,  9999999.486, 0.018780
2022-07-09T00:02:07Z,  9999999.530, 0.017259
2022-07-09T00:02:08Z,  9999999.523, 0.018069
2022-07-09T00:02:09Z,  9999999.560, 0.015053
2022-07-09T00:02:10Z,  9999999.536, 0.011681
2022-07-09T00:02:11Z,  9999999.573, 0.010628
2022-07-09T00:02:12Z,  9999999.506, 0.009610
2022-07-09T00:02:13Z,  9999999.455, 0.009763
2022-07-09T00:02:14Z,  9999999.479, 0.009208
2022-07-09T00:02:15Z,  9999999.446, 0.007607
2022-07-09T00:02:16Z,  9999999.506, 0.008474
2022-07-09T00:02:17Z,  9999999.515, 0.009380
2022-07-09T00:02:18Z,  9999999.596, 0.013256
2022-07-09T00:02:19Z,  9999999.552, 0.015117
2022-07-09T00:02:20Z,  9999999.602, 0.015011
2022-07-09T00:02:21Z,  9999999.607, 0.016788
2022-07-09T00:02:22Z,  9999999.634, 0.014195
2022-07-09T00:02:23Z,  9999999.599, 0.012722
2022-07-09T00:02:24Z,  9999999.658, 0.010994
2022-07-09T00:02:25Z,  9999999.733, 0.008052
2022-07-09T00:02:26Z,  9999999.833, 0.008639
2022-07-09T00:02:27Z,  9999999.787, 0.008419
2022-07-09T00:02:28Z,  9999999.748, 0.010024
2022-07-09T00:02:29Z,  9999999.706, 0.010060
2022-07-09T00:02:30Z,  9999999.725, 0.008795
2022-07-09T00:02:31Z,  9999999.695, 0.008849
2022-07-09T00:02:32Z,  9999999.744, 0.008346
2022-07-09T00:02:33Z,  9999999.744, 0.008156
2022-07-09T00:02:34Z,  9999999.532, 0.008616
2022-07-09T00:02:35Z,  9999999.637, 0.009445
2022-07-09T00:02:36Z,  9999999.597, 0.009099
2022-07-09T00:02:37Z,  9999999.492, 0.010200
2022-07-09T00:02:38Z,  9999999.598, 0.009185
2022-07-09T00:02:39Z,  9999999.677, 0.008125
2022-07-09T00:02:40Z,  9999999.625, 0.008205
2022-07-09T00:02:41Z,  9999999.442, 0.006580
2022-07-09T00:02:42Z,  9999999.299, 0.007018
2022-07-09T00:02:43Z,  9999999.230, 0.006567
2022-07-09T00:02:44Z,  9999999.256, 0.006323
2022-07-09T00:02:45Z,  9999999.286, 0.006611
2022-07-09T00:02:46Z,  9999999.279, 0.006776
2022-07-09T00:02:47Z,  9999999.121, 0.007686
2022-07-09T00:02:49Z,  9999999.142, 0.007067
2022-07-09T00:02:50Z,  9999999.273, 0.006632
2022-07-09T00:02:51Z,  9999999.496, 0.007091
2022-07-09T00:02:52Z,  9999999.673, 0.006571
2022-07-09T00:02:53Z,  9999999.657, 0.006778
2022-07-09T00:02:54Z,  9999999.756, 0.006430
2022-07-09T00:02:55Z,  9999999.864, 0.005598
2022-07-09T00:02:56Z,  9999999.799, 0.006664
2022-07-09T00:02:57Z,  9999999.686, 0.006175
2022-07-09T00:02:58Z,  9999999.681, 0.005934
2022-07-09T00:02:59Z,  9999999.432, 0.004928
2022-07-09T00:03:00Z,  9999999.524, 0.004072
2022-07-09T00:03:01Z,  9999999.397, 0.004007
2022-07-09T00:03:02Z,  9999999.259, 0.005569
2022-07-09T00:03:03Z,  9999999.453, 0.006850
2022-07-09T00:03:04Z,  9999999.741, 0.007228
2022-07-09T00:03:05Z,  9999999.902, 0.007537
2022-07-09T00:03:06Z,  9999999.976, 0.008107
2022-07-09T00:03:07Z,  9999999.934, 0.009589
2022-07-09T00:03:08Z,  9999999.889, 0.010190
2022-07-09T00:03:09Z,  9999999.698, 0.009833
2022-07-09T00:03:10Z,  9999999.720, 0.007614
2022-07-09T00:03:11Z,  9999999.543, 0.005300
2022-07-09T00:03:12Z,  9999999.531, 0.004116
2022-07-09T00:03:13Z,  9999999.552, 0.004350
2022-07-09T00:03:14Z,  9999999.472, 0.005929
2022-07-09T00:03:15Z,  9999999.469, 0.007442
2022-07-09T00:03:16Z,  9999999.474, 0.008348
2022-07-09T00:03:17Z,  9999999.390, 0.008894
2022-07-09T00:03:18Z,  9999999.418, 0.008828
2022-07-09T00:03:19Z,  9999999.544, 0.008098
2022-07-09T00:03:20Z,  9999999.521, 0.007938
2022-07-09T00:03:21Z,  9999999.626, 0.006852
2022-07-09T00:03:22Z,  9999999.778, 0.005585
2022-07-09T00:03:23Z,  9999999.651, 0.005921
2022-07-09T00:03:24Z,  9999999.594, 0.005960
2022-07-09T00:03:25Z,  9999999.769, 0.007098
2022-07-09T00:03:26Z,  9999999.730, 0.007720
2022-07-09T00:03:27Z,  9999999.846, 0.007457
2022-07-09T00:03:28Z,  9999999.764, 0.006448
2022-07-09T00:03:29Z,  9999999.736, 0.007082
2022-07-09T00:03:30Z,  9999999.712, 0.009622
2022-07-09T00:03:32Z,  9999999.814, 0.010784
2022-07-09T00:03:33Z,  9999999.937, 0.011787
2022-07-09T00:03:34Z,  9999999.944, 0.011762
2022-07-09T00:03:35Z, 10000000.013, 0.010133
2022-07-09T00:03:36Z, 10000000.014, 0.009291
2022-07-09T00:03:37Z,  9999999.955, 0.009917
2022-07-09T00:03:38Z,  9999999.919, 0.009955
2022-07-09T00:03:39Z,  9999999.784, 0.010249
2022-07-09T00:03:40Z,  9999999.735, 0.010769
2022-07-09T00:03:41Z,  9999999.696, 0.010187
2022-07-09T00:03:42Z,  9999999.701, 0.010186
2022-07-09T00:03:43Z,  9999999.697, 0.010141
2022-07-09T00:03:44Z,  9999999.633, 0.009079
2022-07-09T00:03:45Z,  9999999.666, 0.009456
2022-07-09T00:03:46Z,  9999999.613, 0.008470
2022-07-09T00:03:47Z,  9999999.649, 0.007540
2022-07-09T00:03:48Z,  9999999.709, 0.009040
2022-07-09T00:03:49Z,  9999999.766, 0.008841
