#,2022-07-30T00:00:00Z,N0000020,FN20vr,40.742018,-74.178975,50,Newark NJ,G1,WWV10
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000020
# Callsign                 K2MFF
# Grid Square              FN20vr
# Lat, Long, Elv           40.742018,-74.178975,50
# City State               Newark NJ
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  Inverted V
# Frequency Standard       LB GPSDO
# System Info              RasPi3B+, Raspian OS, FLDigi V4.1.13 (N8OBJ Modified)
#
# Beacon Now Decoded       WWV10
#
#######################################
UTC,Freq,Vpk
2022-07-30T00:00:00Z,  9999999.945, 0.019703
2022-07-30T00:00:01Z,  9999999.941, 0.020323
2022-07-30T00:00:02Z,  9999999.934, 0.021867
2022-07-30T00:00:03Z,  9999999.927, 0.022161
2022-07-30T00:00:04Z, 10000000.011, 0.021196
2022-07-30T00:00:05Z,  9999999.960, 0.020565
2022-07-30T00:00:06Z,  9999999.940, 0.019045
2022-07-30T00:00:07Z, 10000000.026, 0.014708
2022-07-30T00:00:08Z,  9999999.930, 0.014842
2022-07-30T00:00:09Z,  9999999.946, 0.012753
2022-07-30T00:00:10Z,  9999999.974, 0.010090
2022-07-30T00:00:11Z,  9999999.990, 0.009395
2022-07-30T00:00:12Z,  9999999.943, 0.010187
2022-07-30T00:00:13Z,  9999999.949, 0.012792
2022-07-30T00:00:14Z,  9999999.979, 0.012688
2022-07-30T00:00:15Z,  9999999.919, 0.015330
2022-07-30T00:00:16Z,  9999999.936, 0.015619
2022-07-30T00:00:17Z,  9999999.934, 0.015166
2022-07-30T00:00:18Z,  9999999.822, 0.016003
2022-07-30T00:00:19Z,  9999999.729, 0.015367
2022-07-30T00:00:20Z,  9999999.704, 0.016213
2022-07-30T00:00:21Z,  9999999.629, 0.013256
2022-07-30T00:00:22Z,  9999999.626, 0.012237
2022-07-30T00:00:23Z,  9999999.602, 0.010402
2022-07-30T00:00:25Z,  9999999.536, 0.007000
2022-07-30T00:00:26Z,  9999999.593, 0.007663
2022-07-30T00:00:27Z,  9999999.646, 0.008892
2022-07-30T00:00:28Z,  9999999.741, 0.010745
2022-07-30T00:00:29Z,  9999999.702, 0.010997
2022-07-30T00:00:30Z,  9999999.702, 0.012861
2022-07-30T00:00:31Z,  9999999.704, 0.016070
2022-07-30T00:00:32Z,  9999999.705, 0.020150
2022-07-30T00:00:33Z,  9999999.686, 0.020836
2022-07-30T00:00:34Z,  9999999.692, 0.022010
2022-07-30T00:00:35Z,  9999999.681, 0.023130
2022-07-30T00:00:36Z,  9999999.800, 0.019183
2022-07-30T00:00:37Z,  9999999.934, 0.022868
2022-07-30T00:00:38Z,  9999999.942, 0.025523
2022-07-30T00:00:39Z, 10000000.031, 0.021747
2022-07-30T00:00:40Z,  9999999.938, 0.025977
2022-07-30T00:00:41Z,  9999999.935, 0.031258
2022-07-30T00:00:42Z,  9999999.980, 0.027400
2022-07-30T00:00:43Z,  9999999.933, 0.029479
2022-07-30T00:00:44Z,  9999999.939, 0.030884
2022-07-30T00:00:45Z,  9999999.993, 0.025732
2022-07-30T00:00:46Z,  9999999.949, 0.028435
2022-07-30T00:00:47Z,  9999999.947, 0.029992
2022-07-30T00:00:48Z,  9999999.998, 0.025746
2022-07-30T00:00:49Z,  9999999.956, 0.030799
2022-07-30T00:00:50Z,  9999999.940, 0.035938
2022-07-30T00:00:51Z,  9999999.949, 0.035027
2022-07-30T00:00:52Z,  9999999.967, 0.033747
2022-07-30T00:00:53Z,  9999999.962, 0.031947
2022-07-30T00:00:54Z,  9999999.957, 0.033118
2022-07-30T00:00:55Z,  9999999.914, 0.037642
2022-07-30T00:00:56Z,  9999999.945, 0.036340
2022-07-30T00:00:57Z,  9999999.976, 0.032250
2022-07-30T00:00:58Z,  9999999.984, 0.028305
2022-07-30T00:00:59Z,  9999999.989, 0.030020
2022-07-30T00:01:00Z,  9999999.916, 0.035199
2022-07-30T00:01:01Z,  9999999.959, 0.031965
2022-07-30T00:01:02Z,  9999999.961, 0.027633
2022-07-30T00:01:03Z,  9999999.963, 0.023332
2022-07-30T00:01:04Z,  9999999.989, 0.020089
2022-07-30T00:01:05Z,  9999999.935, 0.022151
2022-07-30T00:01:06Z,  9999999.906, 0.024692
2022-07-30T00:01:08Z,  9999999.819, 0.021596
2022-07-30T00:01:09Z,  9999999.732, 0.023195
2022-07-30T00:01:10Z,  9999999.692, 0.024689
2022-07-30T00:01:11Z,  9999999.667, 0.021080
2022-07-30T00:01:12Z,  9999999.704, 0.021526
2022-07-30T00:01:13Z,  9999999.696, 0.020432
2022-07-30T00:01:14Z,  9999999.710, 0.017229
2022-07-30T00:01:15Z,  9999999.737, 0.016802
2022-07-30T00:01:16Z,  9999999.752, 0.017166
2022-07-30T00:01:17Z,  9999999.773, 0.017740
2022-07-30T00:01:18Z,  9999999.742, 0.016804
