#,2022-07-08T00:00:00Z,N0000020,FN20vr,40.742018,-74.178975,50,Newark NJ,G1,WWV10
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000020
# Callsign                 K2MFF
# Grid Square              FN20vr
# Lat, Long, Elv           40.742018,-74.178975,50
# City State               Newark NJ
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  Inverted V
# Frequency Standard       LB GPSDO
# System Info              RasPi3B+, Raspian OS, FLDigi V4.1.13 (N8OBJ Modified)
#
# Beacon Now Decoded       WWV10
#
#######################################
UTC,Freq,Vpk
2022-07-08T00:00:00Z,  9999999.539, 0.009103
2022-07-08T00:00:01Z,  9999999.557, 0.008828
2022-07-08T00:00:02Z,  9999999.518, 0.007241
2022-07-08T00:00:03Z,  9999999.503, 0.006003
2022-07-08T00:00:04Z,  9999999.466, 0.009492
2022-07-08T00:00:05Z,  9999999.526, 0.011306
2022-07-08T00:00:06Z,  9999999.424, 0.012104
2022-07-08T00:00:07Z,  9999999.379, 0.013001
2022-07-08T00:00:08Z,  9999999.387, 0.011599
2022-07-08T00:00:09Z,  9999999.353, 0.011200
2022-07-08T00:00:10Z,  9999999.457, 0.010998
2022-07-08T00:00:11Z,  9999999.589, 0.011571
2022-07-08T00:00:12Z,  9999999.538, 0.009696
2022-07-08T00:00:13Z,  9999999.562, 0.008862
2022-07-08T00:00:14Z,  9999999.490, 0.008941
2022-07-08T00:00:16Z,  9999999.400, 0.008725
2022-07-08T00:00:17Z,  9999999.419, 0.010230
2022-07-08T00:00:18Z,  9999999.342, 0.011486
2022-07-08T00:00:19Z,  9999999.476, 0.010993
2022-07-08T00:00:20Z,  9999999.650, 0.010645
2022-07-08T00:00:21Z,  9999999.757, 0.008799
2022-07-08T00:00:22Z,  9999999.785, 0.008008
2022-07-08T00:00:23Z,  9999999.663, 0.009851
2022-07-08T00:00:24Z,  9999999.511, 0.012344
2022-07-08T00:00:25Z,  9999999.444, 0.014102
2022-07-08T00:00:26Z,  9999999.452, 0.014217
2022-07-08T00:00:27Z,  9999999.543, 0.012177
2022-07-08T00:00:28Z,  9999999.534, 0.012260
2022-07-08T00:00:29Z,  9999999.429, 0.011268
2022-07-08T00:00:30Z,  9999999.383, 0.010419
2022-07-08T00:00:31Z,  9999999.285, 0.008896
2022-07-08T00:00:32Z,  9999999.321, 0.007464
2022-07-08T00:00:33Z,  9999999.453, 0.006873
2022-07-08T00:00:34Z,  9999999.507, 0.007877
2022-07-08T00:00:35Z,  9999999.579, 0.010824
2022-07-08T00:00:36Z,  9999999.706, 0.009884
2022-07-08T00:00:37Z,  9999999.672, 0.010439
2022-07-08T00:00:38Z,  9999999.689, 0.010775
2022-07-08T00:00:39Z,  9999999.711, 0.010935
2022-07-08T00:00:40Z,  9999999.706, 0.012224
2022-07-08T00:00:41Z,  9999999.751, 0.013949
2022-07-08T00:00:42Z,  9999999.631, 0.015454
2022-07-08T00:00:43Z,  9999999.497, 0.013115
2022-07-08T00:00:44Z,  9999999.337, 0.011384
2022-07-08T00:00:45Z,  9999999.284, 0.009655
2022-07-08T00:00:46Z,  9999999.269, 0.008069
2022-07-08T00:00:47Z,  9999999.422, 0.009485
2022-07-08T00:00:48Z,  9999999.499, 0.010064
2022-07-08T00:00:49Z,  9999999.600, 0.012738
2022-07-08T00:00:50Z,  9999999.568, 0.011297
2022-07-08T00:00:51Z,  9999999.564, 0.012581
2022-07-08T00:00:52Z,  9999999.526, 0.012667
2022-07-08T00:00:53Z,  9999999.477, 0.010252
2022-07-08T00:00:54Z,  9999999.557, 0.011878
2022-07-08T00:00:55Z,  9999999.427, 0.009220
2022-07-08T00:00:56Z,  9999999.367, 0.009066
2022-07-08T00:00:57Z,  9999999.383, 0.009234
2022-07-08T00:00:58Z,  9999999.389, 0.008168
2022-07-08T00:01:00Z,  9999999.533, 0.009750
2022-07-08T00:01:01Z,  9999999.548, 0.011451
2022-07-08T00:01:02Z,  9999999.513, 0.013002
2022-07-08T00:01:03Z,  9999999.338, 0.012472
2022-07-08T00:01:04Z,  9999999.293, 0.011505
2022-07-08T00:01:05Z,  9999999.256, 0.011455
2022-07-08T00:01:06Z,  9999999.306, 0.012680
2022-07-08T00:01:07Z,  9999999.397, 0.015295
2022-07-08T00:01:08Z,  9999999.307, 0.015572
2022-07-08T00:01:09Z,  9999999.410, 0.014934
2022-07-08T00:01:10Z,  9999999.369, 0.012440
2022-07-08T00:01:11Z,  9999999.348, 0.011410
2022-07-08T00:01:12Z,  9999999.496, 0.010120
2022-07-08T00:01:13Z,  9999999.426, 0.009824
2022-07-08T00:01:14Z,  9999999.524, 0.009087
2022-07-08T00:01:15Z,  9999999.577, 0.008261
2022-07-08T00:01:16Z,  9999999.470, 0.008542
2022-07-08T00:01:17Z,  9999999.653, 0.007539
2022-07-08T00:01:18Z,  9999999.628, 0.008163
2022-07-08T00:01:19Z,  9999999.605, 0.008743
2022-07-08T00:01:20Z,  9999999.728, 0.008905
2022-07-08T00:01:21Z,  9999999.677, 0.010317
2022-07-08T00:01:22Z,  9999999.791, 0.009863
2022-07-08T00:01:23Z,  9999999.997, 0.008700
2022-07-08T00:01:24Z,  9999999.916, 0.010913
2022-07-08T00:01:25Z,  9999999.992, 0.009811
2022-07-08T00:01:26Z,  9999999.852, 0.012414
2022-07-08T00:01:27Z,  9999999.697, 0.013753
2022-07-08T00:01:28Z,  9999999.696, 0.014842
2022-07-08T00:01:29Z,  9999999.520, 0.015551
2022-07-08T00:01:30Z,  9999999.606, 0.014830
2022-07-08T00:01:31Z,  9999999.733, 0.013674
2022-07-08T00:01:32Z,  9999999.828, 0.012382
2022-07-08T00:01:33Z,  9999999.924, 0.013555
2022-07-08T00:01:34Z,  9999999.984, 0.012735
2022-07-08T00:01:35Z,  9999999.875, 0.012849
2022-07-08T00:01:36Z,  9999999.639, 0.010122
2022-07-08T00:01:37Z,  9999999.516, 0.007682
2022-07-08T00:01:38Z,  9999999.509, 0.007337
2022-07-08T00:01:39Z,  9999999.425, 0.008144
2022-07-08T00:01:40Z,  9999999.421, 0.010359
2022-07-08T00:01:41Z,  9999999.411, 0.012400
2022-07-08T00:01:43Z,  9999999.356, 0.013748
2022-07-08T00:01:44Z,  9999999.344, 0.012962
2022-07-08T00:01:45Z,  9999999.394, 0.011648
2022-07-08T00:01:46Z,  9999999.365, 0.010423
2022-07-08T00:01:47Z,  9999999.313, 0.011996
2022-07-08T00:01:48Z,  9999999.391, 0.013668
2022-07-08T00:01:49Z,  9999999.460, 0.015597
2022-07-08T00:01:50Z,  9999999.571, 0.013965
2022-07-08T00:01:51Z,  9999999.593, 0.014291
2022-07-08T00:01:52Z,  9999999.666, 0.012659
2022-07-08T00:01:53Z,  9999999.571, 0.011353
2022-07-08T00:01:54Z,  9999999.449, 0.012621
2022-07-08T00:01:55Z,  9999999.542, 0.009160
2022-07-08T00:01:56Z,  9999999.473, 0.010297
2022-07-08T00:01:57Z,  9999999.520, 0.009764
2022-07-08T00:01:58Z,  9999999.691, 0.010246
2022-07-08T00:01:59Z,  9999999.582, 0.011752
2022-07-08T00:02:00Z,  9999999.564, 0.012703
2022-07-08T00:02:01Z,  9999999.714, 0.013590
2022-07-08T00:02:02Z,  9999999.670, 0.013945
2022-07-08T00:02:03Z,  9999999.832, 0.012427
2022-07-08T00:02:04Z,  9999999.760, 0.011250
2022-07-08T00:02:05Z,  9999999.466, 0.010486
2022-07-08T00:02:06Z,  9999999.327, 0.009293
2022-07-08T00:02:07Z,  9999999.121, 0.009451
