#,2022-12-24T00:00:00Z,N0000020,FN20vr,40.742018,-74.178975,50,Newark NJ,G1,WWV10
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000020
# Callsign                 K2MFF
# Grid Square              FN20vr
# Lat, Long, Elv           40.742018,-74.178975,50
# City State               Newark NJ
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  Inverted V
# Frequency Standard       LB GPSDO
# System Info              RasPi3B+, Raspian OS, FLDigi V4.1.13 (N8OBJ Modified)
#
# Beacon Now Decoded       WWV10
#
#######################################
UTC,Freq,Vpk
2022-12-24T00:00:00Z, 10000000.184, 0.074278
2022-12-24T00:00:01Z, 10000000.244, 0.057064
2022-12-24T00:00:02Z, 10000000.233, 0.054143
2022-12-24T00:00:03Z, 10000000.275, 0.050362
2022-12-24T00:00:04Z, 10000000.264, 0.060302
2022-12-24T00:00:05Z, 10000000.243, 0.062273
2022-12-24T00:00:06Z, 10000000.274, 0.058076
2022-12-24T00:00:07Z, 10000000.205, 0.064859
2022-12-24T00:00:08Z, 10000000.213, 0.058942
2022-12-24T00:00:09Z, 10000000.142, 0.052905
2022-12-24T00:00:11Z,  9999999.937, 0.048630
2022-12-24T00:00:12Z,  9999999.837, 0.046499
2022-12-24T00:00:13Z,  9999999.865, 0.043193
2022-12-24T00:00:14Z,  9999999.879, 0.058055
2022-12-24T00:00:15Z,  9999999.933, 0.062269
2022-12-24T00:00:16Z, 10000000.096, 0.057281
2022-12-24T00:00:17Z, 10000000.091, 0.061162
2022-12-24T00:00:18Z, 10000000.178, 0.054717
2022-12-24T00:00:19Z, 10000000.192, 0.053718
2022-12-24T00:00:20Z, 10000000.286, 0.046238
2022-12-24T00:00:21Z, 10000000.290, 0.035466
2022-12-24T00:00:22Z, 10000000.268, 0.035252
2022-12-24T00:00:23Z, 10000000.241, 0.037831
2022-12-24T00:00:24Z, 10000000.152, 0.050441
2022-12-24T00:00:25Z, 10000000.215, 0.051491
2022-12-24T00:00:26Z, 10000000.210, 0.045359
2022-12-24T00:00:27Z, 10000000.021, 0.039137
2022-12-24T00:00:28Z,  9999999.897, 0.033701
2022-12-24T00:00:29Z,  9999999.807, 0.033499
2022-12-24T00:00:30Z,  9999999.721, 0.041478
2022-12-24T00:00:31Z,  9999999.755, 0.051396
2022-12-24T00:00:32Z,  9999999.855, 0.055556
2022-12-24T00:00:33Z,  9999999.827, 0.062937
2022-12-24T00:00:34Z,  9999999.726, 0.049818
2022-12-24T00:00:35Z,  9999999.731, 0.040375
2022-12-24T00:00:36Z,  9999999.678, 0.037723
2022-12-24T00:00:37Z,  9999999.710, 0.039001
2022-12-24T00:00:38Z,  9999999.890, 0.046673
2022-12-24T00:00:39Z, 10000000.016, 0.042286
2022-12-24T00:00:40Z,  9999999.983, 0.043881
2022-12-24T00:00:41Z,  9999999.942, 0.048195
2022-12-24T00:00:42Z, 10000000.055, 0.048809
2022-12-24T00:00:43Z, 10000000.015, 0.075978
2022-12-24T00:00:44Z, 10000000.121, 0.070045
2022-12-24T00:00:45Z, 10000000.085, 0.057627
2022-12-24T00:00:46Z, 10000000.051, 0.056249
2022-12-24T00:00:47Z, 10000000.040, 0.041239
2022-12-24T00:00:48Z, 10000000.128, 0.039852
2022-12-24T00:00:49Z, 10000000.185, 0.050629
2022-12-24T00:00:50Z, 10000000.202, 0.053180
2022-12-24T00:00:51Z, 10000000.206, 0.056697
2022-12-24T00:00:52Z, 10000000.205, 0.054426
2022-12-24T00:00:54Z, 10000000.158, 0.046720
2022-12-24T00:00:55Z, 10000000.047, 0.041583
2022-12-24T00:00:56Z, 10000000.158, 0.032728
2022-12-24T00:00:57Z, 10000000.063, 0.050671
2022-12-24T00:00:58Z, 10000000.069, 0.059116
2022-12-24T00:00:59Z, 10000000.019, 0.069357
2022-12-24T00:01:00Z,  9999999.821, 0.075389
2022-12-24T00:01:01Z,  9999999.835, 0.070707
2022-12-24T00:01:02Z,  9999999.804, 0.068910
2022-12-24T00:01:03Z,  9999999.806, 0.068623
2022-12-24T00:01:04Z,  9999999.922, 0.075896
2022-12-24T00:01:05Z, 10000000.013, 0.063327
2022-12-24T00:01:06Z, 10000000.115, 0.067121
2022-12-24T00:01:07Z, 10000000.087, 0.060322
2022-12-24T00:01:08Z, 10000000.084, 0.056003
2022-12-24T00:01:09Z, 10000000.082, 0.055881
2022-12-24T00:01:10Z, 10000000.174, 0.046891
2022-12-24T00:01:11Z, 10000000.292, 0.047609
2022-12-24T00:01:12Z, 10000000.276, 0.045459
2022-12-24T00:01:13Z, 10000000.083, 0.049110
2022-12-24T00:01:14Z, 10000000.049, 0.054969
2022-12-24T00:01:15Z,  9999999.995, 0.049144
2022-12-24T00:01:16Z,  9999999.974, 0.047755
2022-12-24T00:01:17Z,  9999999.959, 0.044372
2022-12-24T00:01:18Z,  9999999.798, 0.044394
2022-12-24T00:01:19Z,  9999999.851, 0.051142
2022-12-24T00:01:20Z,  9999999.813, 0.048942
2022-12-24T00:01:21Z,  9999999.838, 0.059291
