#,2021-07-02T00:00:00Z,N0000020,FN20vr,40.742018,-74.178975,50,Newark NJ,G1,WWV10
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000020
# Callsign                 K2MFF
# Grid Square              FN20vr
# Lat, Long, Elv           40.742018,-74.178975,50
# City State               Newark NJ
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  Inverted V
# Frequency Standard       LB GPSDO
# System Info              RasPi3B+, Raspian OS, FLDigi V4.1.13 (N8OBJ Modified)
#
# Beacon Now Decoded       WWV10
#
#######################################
UTC,Freq,Vpk
2021-07-02T00:00:00Z,  9999999.552, 0.018099
2021-07-02T00:00:01Z,  9999999.688, 0.018900
2021-07-02T00:00:02Z,  9999999.797, 0.021597
2021-07-02T00:00:03Z,  9999999.829, 0.025201
2021-07-02T00:00:04Z,  9999999.823, 0.024851
2021-07-02T00:00:05Z,  9999999.797, 0.024755
2021-07-02T00:00:06Z,  9999999.781, 0.022104
2021-07-02T00:00:07Z,  9999999.897, 0.015980
2021-07-02T00:00:08Z,  9999999.937, 0.021804
2021-07-02T00:00:09Z,  9999999.805, 0.027659
2021-07-02T00:00:10Z,  9999999.741, 0.031462
2021-07-02T00:00:11Z,  9999999.607, 0.034064
2021-07-02T00:00:12Z,  9999999.573, 0.027821
2021-07-02T00:00:13Z,  9999999.625, 0.026917
2021-07-02T00:00:14Z,  9999999.560, 0.022582
2021-07-02T00:00:15Z,  9999999.577, 0.026688
2021-07-02T00:00:16Z,  9999999.627, 0.031879
2021-07-02T00:00:17Z,  9999999.651, 0.032008
2021-07-02T00:00:18Z,  9999999.795, 0.032443
2021-07-02T00:00:19Z,  9999999.788, 0.023933
2021-07-02T00:00:20Z,  9999999.690, 0.017464
2021-07-02T00:00:21Z,  9999999.668, 0.019380
2021-07-02T00:00:22Z,  9999999.590, 0.023739
2021-07-02T00:00:23Z,  9999999.660, 0.028750
2021-07-02T00:00:24Z,  9999999.755, 0.028368
2021-07-02T00:00:25Z,  9999999.758, 0.025976
2021-07-02T00:00:26Z,  9999999.775, 0.025611
2021-07-02T00:00:27Z,  9999999.739, 0.033823
2021-07-02T00:00:28Z,  9999999.684, 0.046131
2021-07-02T00:00:29Z,  9999999.702, 0.047605
2021-07-02T00:00:30Z,  9999999.776, 0.043639
2021-07-02T00:00:31Z,  9999999.783, 0.033957
2021-07-02T00:00:32Z,  9999999.762, 0.021855
2021-07-02T00:00:34Z,  9999999.721, 0.017553
2021-07-02T00:00:35Z,  9999999.673, 0.019191
2021-07-02T00:00:36Z,  9999999.670, 0.019798
2021-07-02T00:00:37Z,  9999999.661, 0.020917
2021-07-02T00:00:38Z,  9999999.712, 0.021120
2021-07-02T00:00:39Z,  9999999.542, 0.017902
2021-07-02T00:00:40Z,  9999999.548, 0.018826
2021-07-02T00:00:41Z,  9999999.507, 0.017450
2021-07-02T00:00:42Z,  9999999.572, 0.018325
2021-07-02T00:00:43Z,  9999999.583, 0.022208
2021-07-02T00:00:44Z,  9999999.583, 0.022205
2021-07-02T00:00:45Z,  9999999.658, 0.028574
2021-07-02T00:00:46Z,  9999999.647, 0.030596
2021-07-02T00:00:47Z,  9999999.608, 0.026633
2021-07-02T00:00:48Z,  9999999.540, 0.021039
2021-07-02T00:00:49Z,  9999999.565, 0.017562
2021-07-02T00:00:50Z,  9999999.532, 0.015755
2021-07-02T00:00:51Z,  9999999.576, 0.018990
2021-07-02T00:00:52Z,  9999999.673, 0.024071
2021-07-02T00:00:53Z,  9999999.683, 0.027117
2021-07-02T00:00:54Z,  9999999.764, 0.030319
2021-07-02T00:00:55Z,  9999999.854, 0.025798
2021-07-02T00:00:56Z,  9999999.878, 0.025472
2021-07-02T00:00:57Z,  9999999.785, 0.019640
2021-07-02T00:00:58Z,  9999999.758, 0.021224
2021-07-02T00:00:59Z,  9999999.764, 0.022894
2021-07-02T00:01:00Z,  9999999.817, 0.019569
2021-07-02T00:01:01Z,  9999999.956, 0.022780
2021-07-02T00:01:02Z,  9999999.962, 0.025463
2021-07-02T00:01:03Z,  9999999.811, 0.024763
2021-07-02T00:01:04Z,  9999999.639, 0.024086
2021-07-02T00:01:05Z,  9999999.577, 0.021161
2021-07-02T00:01:06Z,  9999999.523, 0.015305
2021-07-02T00:01:07Z,  9999999.590, 0.023729
2021-07-02T00:01:08Z,  9999999.601, 0.033095
2021-07-02T00:01:09Z,  9999999.618, 0.035900
2021-07-02T00:01:10Z,  9999999.708, 0.035702
2021-07-02T00:01:11Z,  9999999.773, 0.030447
2021-07-02T00:01:12Z,  9999999.816, 0.027621
2021-07-02T00:01:13Z,  9999999.847, 0.027359
2021-07-02T00:01:14Z,  9999999.777, 0.026943
2021-07-02T00:01:15Z,  9999999.718, 0.022124
2021-07-02T00:01:17Z,  9999999.847, 0.016532
2021-07-02T00:01:18Z,  9999999.813, 0.017289
2021-07-02T00:01:19Z,  9999999.888, 0.017768
2021-07-02T00:01:20Z,  9999999.756, 0.019098
2021-07-02T00:01:21Z,  9999999.736, 0.023172
2021-07-02T00:01:22Z,  9999999.720, 0.028960
2021-07-02T00:01:23Z,  9999999.660, 0.040457
2021-07-02T00:01:24Z,  9999999.613, 0.044056
2021-07-02T00:01:25Z,  9999999.736, 0.037357
2021-07-02T00:01:26Z,  9999999.686, 0.025533
2021-07-02T00:01:27Z,  9999999.708, 0.013505
2021-07-02T00:01:28Z,  9999999.821, 0.008658
2021-07-02T00:01:29Z,  9999999.763, 0.009390
2021-07-02T00:01:30Z,  9999999.831, 0.011165
2021-07-02T00:01:31Z,  9999999.852, 0.012149
2021-07-02T00:01:32Z,  9999999.765, 0.015125
2021-07-02T00:01:33Z,  9999999.742, 0.019362
2021-07-02T00:01:34Z,  9999999.727, 0.026449
2021-07-02T00:01:35Z,  9999999.707, 0.032132
2021-07-02T00:01:36Z,  9999999.668, 0.032831
2021-07-02T00:01:37Z,  9999999.699, 0.033211
2021-07-02T00:01:38Z,  9999999.717, 0.026021
2021-07-02T00:01:39Z,  9999999.683, 0.018972
2021-07-02T00:01:40Z,  9999999.718, 0.019352
2021-07-02T00:01:41Z,  9999999.746, 0.020798
2021-07-02T00:01:42Z,  9999999.732, 0.022776
2021-07-02T00:01:43Z,  9999999.666, 0.023059
2021-07-02T00:01:44Z,  9999999.738, 0.019483
2021-07-02T00:01:45Z,  9999999.735, 0.019949
2021-07-02T00:01:46Z,  9999999.840, 0.026968
2021-07-02T00:01:47Z,  9999999.854, 0.031228
2021-07-02T00:01:48Z,  9999999.729, 0.035172
2021-07-02T00:01:49Z,  9999999.696, 0.029321
2021-07-02T00:01:50Z,  9999999.742, 0.022565
2021-07-02T00:01:51Z,  9999999.663, 0.018354
2021-07-02T00:01:52Z,  9999999.689, 0.019024
2021-07-02T00:01:53Z,  9999999.712, 0.023284
2021-07-02T00:01:54Z,  9999999.621, 0.024147
2021-07-02T00:01:55Z,  9999999.692, 0.028678
2021-07-02T00:01:56Z,  9999999.691, 0.031224
2021-07-02T00:01:57Z,  9999999.634, 0.028974
2021-07-02T00:01:59Z,  9999999.658, 0.033114
2021-07-02T00:02:00Z,  9999999.640, 0.033601
2021-07-02T00:02:01Z,  9999999.601, 0.028139
2021-07-02T00:02:02Z,  9999999.655, 0.028294
2021-07-02T00:02:03Z,  9999999.771, 0.022141
2021-07-02T00:02:04Z,  9999999.803, 0.027140
2021-07-02T00:02:05Z,  9999999.822, 0.037644
2021-07-02T00:02:06Z,  9999999.762, 0.042699
2021-07-02T00:02:07Z,  9999999.625, 0.051148
2021-07-02T00:02:08Z,  9999999.608, 0.049244
2021-07-02T00:02:09Z,  9999999.525, 0.039644
2021-07-02T00:02:10Z,  9999999.570, 0.041506
2021-07-02T00:02:11Z,  9999999.561, 0.041647
2021-07-02T00:02:12Z,  9999999.594, 0.040611
2021-07-02T00:02:13Z,  9999999.809, 0.037785
2021-07-02T00:02:14Z,  9999999.857, 0.028953
2021-07-02T00:02:15Z,  9999999.912, 0.023887
2021-07-02T00:02:16Z,  9999999.887, 0.020784
2021-07-02T00:02:17Z,  9999999.732, 0.025939
2021-07-02T00:02:18Z,  9999999.679, 0.031358
2021-07-02T00:02:19Z,  9999999.611, 0.033023
2021-07-02T00:02:20Z,  9999999.665, 0.036127
2021-07-02T00:02:21Z,  9999999.665, 0.031103
2021-07-02T00:02:22Z,  9999999.734, 0.024025
2021-07-02T00:02:23Z,  9999999.860, 0.017108
2021-07-02T00:02:24Z,  9999999.898, 0.015082
2021-07-02T00:02:25Z,  9999999.948, 0.024347
2021-07-02T00:02:26Z,  9999999.982, 0.027216
2021-07-02T00:02:27Z,  9999999.939, 0.030046
2021-07-02T00:02:28Z,  9999999.809, 0.026659
2021-07-02T00:02:29Z,  9999999.781, 0.019423
2021-07-02T00:02:30Z,  9999999.799, 0.016468
2021-07-02T00:02:31Z,  9999999.808, 0.016200
2021-07-02T00:02:32Z,  9999999.904, 0.023095
2021-07-02T00:02:33Z,  9999999.925, 0.027681
2021-07-02T00:02:34Z,  9999999.808, 0.033289
2021-07-02T00:02:35Z,  9999999.767, 0.039899
2021-07-02T00:02:36Z,  9999999.717, 0.038777
2021-07-02T00:02:37Z,  9999999.640, 0.038540
2021-07-02T00:02:38Z,  9999999.626, 0.043100
2021-07-02T00:02:39Z,  9999999.595, 0.040365
2021-07-02T00:02:40Z,  9999999.539, 0.037948
2021-07-02T00:02:42Z,  9999999.569, 0.041191
2021-07-02T00:02:43Z,  9999999.573, 0.037524
2021-07-02T00:02:44Z,  9999999.619, 0.036757
2021-07-02T00:02:45Z,  9999999.667, 0.035984
2021-07-02T00:02:46Z,  9999999.766, 0.026623
2021-07-02T00:02:47Z,  9999999.860, 0.019730
2021-07-02T00:02:48Z,  9999999.920, 0.015208
2021-07-02T00:02:49Z,  9999999.910, 0.011870
2021-07-02T00:02:50Z,  9999999.776, 0.014706
2021-07-02T00:02:51Z,  9999999.700, 0.021274
2021-07-02T00:02:52Z,  9999999.695, 0.027407
2021-07-02T00:02:53Z,  9999999.773, 0.033412
2021-07-02T00:02:54Z,  9999999.817, 0.039995
2021-07-02T00:02:55Z,  9999999.780, 0.036224
2021-07-02T00:02:56Z,  9999999.741, 0.029908
2021-07-02T00:02:57Z,  9999999.765, 0.022597
2021-07-02T00:02:58Z,  9999999.805, 0.018996
2021-07-02T00:02:59Z,  9999999.910, 0.023509
2021-07-02T00:03:00Z,  9999999.951, 0.028688
2021-07-02T00:03:01Z,  9999999.903, 0.031314
2021-07-02T00:03:02Z,  9999999.842, 0.027989
2021-07-02T00:03:03Z,  9999999.683, 0.021624
2021-07-02T00:03:04Z,  9999999.633, 0.018564
2021-07-02T00:03:05Z,  9999999.587, 0.020023
2021-07-02T00:03:06Z,  9999999.514, 0.018738
2021-07-02T00:03:07Z,  9999999.566, 0.021423
2021-07-02T00:03:08Z,  9999999.556, 0.024359
2021-07-02T00:03:09Z,  9999999.550, 0.026654
2021-07-02T00:03:10Z,  9999999.660, 0.031054
2021-07-02T00:03:11Z,  9999999.753, 0.028969
2021-07-02T00:03:12Z,  9999999.809, 0.027114
2021-07-02T00:03:13Z,  9999999.809, 0.023396
2021-07-02T00:03:14Z,  9999999.756, 0.019429
2021-07-02T00:03:15Z,  9999999.721, 0.022543
2021-07-02T00:03:16Z,  9999999.804, 0.019843
2021-07-02T00:03:17Z,  9999999.863, 0.019327
2021-07-02T00:03:18Z,  9999999.853, 0.019462
2021-07-02T00:03:19Z,  9999999.835, 0.020121
2021-07-02T00:03:20Z,  9999999.703, 0.022752
2021-07-02T00:03:21Z,  9999999.673, 0.026204
2021-07-02T00:03:22Z,  9999999.708, 0.029665
2021-07-02T00:03:24Z,  9999999.792, 0.025268
2021-07-02T00:03:25Z,  9999999.844, 0.023647
2021-07-02T00:03:26Z,  9999999.933, 0.017900
2021-07-02T00:03:27Z,  9999999.955, 0.013311
2021-07-02T00:03:28Z,  9999999.840, 0.014300
2021-07-02T00:03:29Z,  9999999.813, 0.018925
2021-07-02T00:03:30Z,  9999999.752, 0.030739
2021-07-02T00:03:31Z,  9999999.734, 0.035876
2021-07-02T00:03:32Z,  9999999.787, 0.036578
2021-07-02T00:03:33Z,  9999999.814, 0.031591
2021-07-02T00:03:34Z,  9999999.683, 0.019881
2021-07-02T00:03:35Z,  9999999.666, 0.017256
2021-07-02T00:03:36Z,  9999999.601, 0.019500
2021-07-02T00:03:37Z,  9999999.560, 0.024271
2021-07-02T00:03:38Z,  9999999.642, 0.033397
2021-07-02T00:03:39Z,  9999999.656, 0.043398
2021-07-02T00:03:40Z,  9999999.680, 0.049442
2021-07-02T00:03:41Z,  9999999.701, 0.051228
2021-07-02T00:03:42Z,  9999999.743, 0.051025
2021-07-02T00:03:43Z,  9999999.749, 0.048775
2021-07-02T00:03:44Z,  9999999.754, 0.048021
2021-07-02T00:03:45Z,  9999999.739, 0.045244
2021-07-02T00:03:46Z,  9999999.739, 0.043586
2021-07-02T00:03:47Z,  9999999.734, 0.034972
2021-07-02T00:03:48Z,  9999999.727, 0.027695
2021-07-02T00:03:49Z,  9999999.722, 0.024258
2021-07-02T00:03:50Z,  9999999.652, 0.020474
2021-07-02T00:03:51Z,  9999999.684, 0.034800
2021-07-02T00:03:52Z,  9999999.698, 0.047431
2021-07-02T00:03:53Z,  9999999.736, 0.050838
2021-07-02T00:03:54Z,  9999999.783, 0.047129
2021-07-02T00:03:55Z,  9999999.777, 0.033710
2021-07-02T00:03:56Z,  9999999.783, 0.023091
2021-07-02T00:03:57Z,  9999999.873, 0.019035
2021-07-02T00:03:58Z,  9999999.883, 0.024207
2021-07-02T00:03:59Z,  9999999.852, 0.025384
2021-07-02T00:04:00Z,  9999999.787, 0.025670
2021-07-02T00:04:01Z,  9999999.718, 0.030738
2021-07-02T00:04:02Z,  9999999.743, 0.029335
2021-07-02T00:04:03Z,  9999999.724, 0.026085
2021-07-02T00:04:04Z,  9999999.734, 0.021775
2021-07-02T00:04:05Z,  9999999.758, 0.017432
2021-07-02T00:04:07Z,  9999999.736, 0.017681
2021-07-02T00:04:08Z,  9999999.796, 0.021087
2021-07-02T00:04:09Z,  9999999.709, 0.020835
2021-07-02T00:04:10Z,  9999999.645, 0.019593
2021-07-02T00:04:11Z,  9999999.561, 0.013995
2021-07-02T00:04:12Z,  9999999.508, 0.012591
2021-07-02T00:04:13Z,  9999999.616, 0.025736
2021-07-02T00:04:14Z,  9999999.642, 0.045641
2021-07-02T00:04:15Z,  9999999.726, 0.062366
2021-07-02T00:04:16Z,  9999999.760, 0.066466
2021-07-02T00:04:17Z,  9999999.817, 0.054597
2021-07-02T00:04:18Z,  9999999.779, 0.034492
2021-07-02T00:04:19Z,  9999999.720, 0.021240
2021-07-02T00:04:20Z,  9999999.714, 0.020327
2021-07-02T00:04:21Z,  9999999.685, 0.024335
2021-07-02T00:04:22Z,  9999999.750, 0.029399
2021-07-02T00:04:23Z,  9999999.837, 0.030057
2021-07-02T00:04:24Z,  9999999.850, 0.024081
2021-07-02T00:04:25Z,  9999999.810, 0.022654
2021-07-02T00:04:26Z,  9999999.790, 0.029275
2021-07-02T00:04:27Z,  9999999.762, 0.036197
2021-07-02T00:04:28Z,  9999999.623, 0.037967
2021-07-02T00:04:29Z,  9999999.671, 0.036686
2021-07-02T00:04:30Z,  9999999.720, 0.028421
2021-07-02T00:04:31Z,  9999999.802, 0.022272
2021-07-02T00:04:32Z,  9999999.958, 0.028056
2021-07-02T00:04:33Z, 10000000.050, 0.025750
2021-07-02T00:04:34Z, 10000000.026, 0.026636
2021-07-02T00:04:35Z,  9999999.950, 0.036292
2021-07-02T00:04:36Z,  9999999.948, 0.039970
2021-07-02T00:04:37Z,  9999999.841, 0.043171
2021-07-02T00:04:38Z,  9999999.743, 0.038744
2021-07-02T00:04:39Z,  9999999.727, 0.034634
2021-07-02T00:04:40Z,  9999999.713, 0.034818
2021-07-02T00:04:41Z,  9999999.765, 0.034469
2021-07-02T00:04:42Z,  9999999.842, 0.033587
2021-07-02T00:04:43Z,  9999999.792, 0.025836
2021-07-02T00:04:44Z,  9999999.769, 0.023454
2021-07-02T00:04:45Z,  9999999.675, 0.028845
2021-07-02T00:04:46Z,  9999999.655, 0.034935
2021-07-02T00:04:47Z,  9999999.708, 0.037117
2021-07-02T00:04:48Z,  9999999.694, 0.030099
2021-07-02T00:04:50Z,  9999999.686, 0.021215
2021-07-02T00:04:51Z,  9999999.755, 0.017739
2021-07-02T00:04:52Z,  9999999.756, 0.019250
2021-07-02T00:04:53Z,  9999999.811, 0.023477
2021-07-02T00:04:54Z,  9999999.843, 0.027636
2021-07-02T00:04:55Z,  9999999.715, 0.024179
2021-07-02T00:04:56Z,  9999999.712, 0.024277
2021-07-02T00:04:57Z,  9999999.704, 0.024902
2021-07-02T00:04:58Z,  9999999.654, 0.023761
2021-07-02T00:04:59Z,  9999999.673, 0.025546
2021-07-02T00:05:00Z,  9999999.595, 0.021811
2021-07-02T00:05:01Z,  9999999.563, 0.021253
2021-07-02T00:05:02Z,  9999999.604, 0.023206
2021-07-02T00:05:03Z,  9999999.559, 0.021494
2021-07-02T00:05:04Z,  9999999.619, 0.023957
2021-07-02T00:05:05Z,  9999999.573, 0.019227
2021-07-02T00:05:06Z,  9999999.640, 0.015216
2021-07-02T00:05:07Z,  9999999.705, 0.012554
2021-07-02T00:05:08Z,  9999999.663, 0.008623
2021-07-02T00:05:09Z,  9999999.691, 0.010496
2021-07-02T00:05:10Z,  9999999.581, 0.012457
2021-07-02T00:05:11Z,  9999999.651, 0.017890
2021-07-02T00:05:12Z,  9999999.611, 0.022440
2021-07-02T00:05:13Z,  9999999.642, 0.030852
2021-07-02T00:05:14Z,  9999999.675, 0.041169
2021-07-02T00:05:15Z,  9999999.703, 0.049221
2021-07-02T00:05:16Z,  9999999.727, 0.056304
2021-07-02T00:05:17Z,  9999999.725, 0.053721
2021-07-02T00:05:18Z,  9999999.702, 0.044454
2021-07-02T00:05:19Z,  9999999.704, 0.035634
2021-07-02T00:05:20Z,  9999999.619, 0.023503
2021-07-02T00:05:21Z,  9999999.646, 0.019835
2021-07-02T00:05:22Z,  9999999.723, 0.019753
2021-07-02T00:05:23Z,  9999999.750, 0.018088
2021-07-02T00:05:24Z,  9999999.827, 0.020965
2021-07-02T00:05:25Z,  9999999.808, 0.022050
