#,2021-07-26T00:00:00Z,N0000020,FN20vr,40.742018,-74.178975,50,Newark NJ,G1,WWV10
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000020
# Callsign                 K2MFF
# Grid Square              FN20vr
# Lat, Long, Elv           40.742018,-74.178975,50
# City State               Newark NJ
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  Inverted V
# Frequency Standard       LB GPSDO
# System Info              RasPi3B+, Raspian OS, FLDigi V4.1.13 (N8OBJ Modified)
#
# Beacon Now Decoded       WWV10
#
#######################################
UTC,Freq,Vpk
2021-07-26T00:00:00Z,  9999999.553, 0.068931
2021-07-26T00:00:01Z,  9999999.578, 0.055910
2021-07-26T00:00:02Z,  9999999.546, 0.036634
2021-07-26T00:00:03Z,  9999999.573, 0.032873
2021-07-26T00:00:04Z,  9999999.630, 0.045856
2021-07-26T00:00:05Z,  9999999.590, 0.060588
2021-07-26T00:00:06Z,  9999999.670, 0.073444
2021-07-26T00:00:07Z,  9999999.747, 0.073632
2021-07-26T00:00:08Z,  9999999.766, 0.066388
2021-07-26T00:00:09Z,  9999999.880, 0.047037
2021-07-26T00:00:10Z,  9999999.907, 0.040039
2021-07-26T00:00:12Z,  9999999.848, 0.046474
2021-07-26T00:00:13Z,  9999999.813, 0.047825
2021-07-26T00:00:14Z,  9999999.635, 0.051663
2021-07-26T00:00:15Z,  9999999.635, 0.065807
2021-07-26T00:00:16Z,  9999999.653, 0.074961
2021-07-26T00:00:17Z,  9999999.646, 0.074372
2021-07-26T00:00:18Z,  9999999.659, 0.074651
2021-07-26T00:00:19Z,  9999999.669, 0.074558
2021-07-26T00:00:20Z,  9999999.665, 0.077909
2021-07-26T00:00:21Z,  9999999.715, 0.082441
2021-07-26T00:00:22Z,  9999999.772, 0.077838
2021-07-26T00:00:23Z,  9999999.681, 0.058467
2021-07-26T00:00:24Z,  9999999.670, 0.048588
2021-07-26T00:00:25Z,  9999999.681, 0.059227
2021-07-26T00:00:26Z,  9999999.698, 0.078239
2021-07-26T00:00:27Z,  9999999.723, 0.078139
2021-07-26T00:00:28Z,  9999999.677, 0.065670
2021-07-26T00:00:29Z,  9999999.621, 0.046874
2021-07-26T00:00:30Z,  9999999.500, 0.022987
2021-07-26T00:00:31Z,  9999999.595, 0.019754
2021-07-26T00:00:32Z,  9999999.590, 0.023250
2021-07-26T00:00:33Z,  9999999.674, 0.023366
2021-07-26T00:00:34Z,  9999999.801, 0.029259
2021-07-26T00:00:35Z,  9999999.614, 0.030803
2021-07-26T00:00:36Z,  9999999.642, 0.039610
2021-07-26T00:00:37Z,  9999999.610, 0.056545
2021-07-26T00:00:38Z,  9999999.591, 0.060829
2021-07-26T00:00:39Z,  9999999.650, 0.063035
2021-07-26T00:00:40Z,  9999999.586, 0.050335
2021-07-26T00:00:41Z,  9999999.480, 0.034177
2021-07-26T00:00:42Z,  9999999.536, 0.039077
2021-07-26T00:00:43Z,  9999999.660, 0.043884
2021-07-26T00:00:44Z,  9999999.802, 0.041680
2021-07-26T00:00:45Z,  9999999.859, 0.044040
2021-07-26T00:00:46Z,  9999999.831, 0.040434
2021-07-26T00:00:47Z,  9999999.728, 0.038928
2021-07-26T00:00:48Z,  9999999.591, 0.041470
2021-07-26T00:00:49Z,  9999999.584, 0.045331
2021-07-26T00:00:50Z,  9999999.592, 0.047164
2021-07-26T00:00:51Z,  9999999.696, 0.051335
2021-07-26T00:00:52Z,  9999999.790, 0.062011
2021-07-26T00:00:53Z,  9999999.756, 0.060027
2021-07-26T00:00:54Z,  9999999.750, 0.055855
2021-07-26T00:00:56Z,  9999999.639, 0.050154
2021-07-26T00:00:57Z,  9999999.630, 0.056532
2021-07-26T00:00:58Z,  9999999.669, 0.063518
2021-07-26T00:00:59Z,  9999999.626, 0.060108
2021-07-26T00:01:00Z,  9999999.737, 0.053744
2021-07-26T00:01:01Z,  9999999.790, 0.036996
2021-07-26T00:01:02Z,  9999999.829, 0.036991
2021-07-26T00:01:03Z,  9999999.855, 0.047254
2021-07-26T00:01:04Z,  9999999.855, 0.050003
2021-07-26T00:01:05Z,  9999999.768, 0.051934
2021-07-26T00:01:06Z,  9999999.782, 0.040190
2021-07-26T00:01:07Z,  9999999.869, 0.032905
2021-07-26T00:01:08Z,  9999999.738, 0.029586
2021-07-26T00:01:09Z,  9999999.777, 0.030809
2021-07-26T00:01:10Z,  9999999.637, 0.031405
2021-07-26T00:01:11Z,  9999999.557, 0.026733
2021-07-26T00:01:12Z,  9999999.675, 0.031514
2021-07-26T00:01:13Z,  9999999.665, 0.027623
2021-07-26T00:01:14Z,  9999999.762, 0.023690
2021-07-26T00:01:15Z,  9999999.769, 0.024590
2021-07-26T00:01:16Z,  9999999.784, 0.029165
2021-07-26T00:01:17Z,  9999999.792, 0.043514
2021-07-26T00:01:18Z,  9999999.773, 0.056426
2021-07-26T00:01:19Z,  9999999.747, 0.061659
2021-07-26T00:01:20Z,  9999999.655, 0.056084
2021-07-26T00:01:21Z,  9999999.589, 0.046432
2021-07-26T00:01:22Z,  9999999.502, 0.041395
2021-07-26T00:01:23Z,  9999999.538, 0.047188
2021-07-26T00:01:24Z,  9999999.544, 0.045747
2021-07-26T00:01:25Z,  9999999.564, 0.040402
2021-07-26T00:01:26Z,  9999999.629, 0.040912
2021-07-26T00:01:27Z,  9999999.711, 0.035324
2021-07-26T00:01:28Z,  9999999.810, 0.046299
2021-07-26T00:01:29Z,  9999999.911, 0.050985
2021-07-26T00:01:30Z,  9999999.926, 0.042926
2021-07-26T00:01:31Z,  9999999.823, 0.042145
2021-07-26T00:01:32Z,  9999999.782, 0.030665
2021-07-26T00:01:33Z,  9999999.708, 0.029495
2021-07-26T00:01:34Z,  9999999.686, 0.033636
2021-07-26T00:01:35Z,  9999999.656, 0.033301
2021-07-26T00:01:36Z,  9999999.691, 0.036501
2021-07-26T00:01:38Z,  9999999.598, 0.030555
2021-07-26T00:01:39Z,  9999999.580, 0.035751
2021-07-26T00:01:40Z,  9999999.669, 0.036926
2021-07-26T00:01:41Z,  9999999.676, 0.037589
2021-07-26T00:01:42Z,  9999999.749, 0.042577
2021-07-26T00:01:43Z,  9999999.591, 0.034059
2021-07-26T00:01:44Z,  9999999.487, 0.030264
2021-07-26T00:01:45Z,  9999999.506, 0.028889
2021-07-26T00:01:46Z,  9999999.576, 0.028116
2021-07-26T00:01:47Z,  9999999.868, 0.026805
2021-07-26T00:01:48Z, 10000000.028, 0.023809
2021-07-26T00:01:49Z, 10000000.038, 0.021703
2021-07-26T00:01:50Z, 10000000.073, 0.016422
2021-07-26T00:01:51Z,  9999999.890, 0.018928
2021-07-26T00:01:52Z,  9999999.756, 0.025344
2021-07-26T00:01:53Z,  9999999.555, 0.025450
2021-07-26T00:01:54Z,  9999999.498, 0.027359
2021-07-26T00:01:55Z,  9999999.554, 0.035232
2021-07-26T00:01:56Z,  9999999.549, 0.036498
2021-07-26T00:01:57Z,  9999999.570, 0.041192
2021-07-26T00:01:58Z,  9999999.705, 0.039021
2021-07-26T00:01:59Z,  9999999.702, 0.031731
2021-07-26T00:02:00Z,  9999999.721, 0.022568
2021-07-26T00:02:01Z,  9999999.788, 0.019352
2021-07-26T00:02:02Z,  9999999.726, 0.022345
2021-07-26T00:02:03Z,  9999999.668, 0.030327
2021-07-26T00:02:04Z,  9999999.715, 0.034146
2021-07-26T00:02:05Z,  9999999.580, 0.034874
2021-07-26T00:02:06Z,  9999999.674, 0.041496
2021-07-26T00:02:07Z,  9999999.732, 0.047786
2021-07-26T00:02:08Z,  9999999.636, 0.047792
2021-07-26T00:02:09Z,  9999999.809, 0.050145
2021-07-26T00:02:10Z,  9999999.793, 0.049591
2021-07-26T00:02:11Z,  9999999.802, 0.043687
2021-07-26T00:02:12Z,  9999999.856, 0.057557
2021-07-26T00:02:13Z,  9999999.782, 0.064702
2021-07-26T00:02:14Z,  9999999.777, 0.055985
2021-07-26T00:02:15Z,  9999999.858, 0.046593
2021-07-26T00:02:16Z,  9999999.909, 0.036118
2021-07-26T00:02:17Z,  9999999.848, 0.027089
2021-07-26T00:02:18Z,  9999999.825, 0.025418
2021-07-26T00:02:19Z,  9999999.840, 0.028097
2021-07-26T00:02:21Z,  9999999.858, 0.028136
2021-07-26T00:02:22Z,  9999999.963, 0.029378
2021-07-26T00:02:23Z,  9999999.924, 0.034819
2021-07-26T00:02:24Z,  9999999.807, 0.036694
2021-07-26T00:02:25Z,  9999999.819, 0.036453
2021-07-26T00:02:26Z,  9999999.819, 0.040088
2021-07-26T00:02:27Z,  9999999.846, 0.039647
2021-07-26T00:02:28Z,  9999999.890, 0.038558
2021-07-26T00:02:29Z,  9999999.845, 0.035814
2021-07-26T00:02:30Z,  9999999.810, 0.033739
2021-07-26T00:02:31Z,  9999999.713, 0.031634
2021-07-26T00:02:32Z,  9999999.708, 0.028900
2021-07-26T00:02:33Z,  9999999.690, 0.032669
2021-07-26T00:02:34Z,  9999999.659, 0.037688
2021-07-26T00:02:35Z,  9999999.661, 0.037279
2021-07-26T00:02:36Z,  9999999.623, 0.043810
2021-07-26T00:02:37Z,  9999999.630, 0.044652
2021-07-26T00:02:38Z,  9999999.768, 0.038120
2021-07-26T00:02:39Z,  9999999.837, 0.037958
2021-07-26T00:02:40Z,  9999999.873, 0.026241
2021-07-26T00:02:41Z,  9999999.877, 0.025610
2021-07-26T00:02:42Z,  9999999.855, 0.027972
2021-07-26T00:02:43Z,  9999999.925, 0.027979
2021-07-26T00:02:44Z,  9999999.840, 0.031603
2021-07-26T00:02:45Z,  9999999.724, 0.026372
2021-07-26T00:02:46Z,  9999999.743, 0.020121
2021-07-26T00:02:47Z,  9999999.742, 0.018351
2021-07-26T00:02:48Z,  9999999.781, 0.024488
2021-07-26T00:02:49Z,  9999999.888, 0.030990
2021-07-26T00:02:50Z,  9999999.649, 0.032099
2021-07-26T00:02:51Z,  9999999.624, 0.030929
2021-07-26T00:02:52Z,  9999999.517, 0.020601
2021-07-26T00:02:53Z,  9999999.539, 0.014205
2021-07-26T00:02:54Z,  9999999.637, 0.014598
2021-07-26T00:02:55Z,  9999999.665, 0.020614
2021-07-26T00:02:56Z,  9999999.817, 0.023613
2021-07-26T00:02:57Z,  9999999.724, 0.026424
2021-07-26T00:02:58Z,  9999999.612, 0.028494
2021-07-26T00:02:59Z,  9999999.553, 0.026871
2021-07-26T00:03:00Z,  9999999.603, 0.025435
